,ImageID,Unnamed: 0,Title,Formats,Production,Description,Synopsis,Habitat,Theme,Location,Keywords,Visualization,Date,Filename
109,53201285,325, Kameng River From Above in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Kameng River from Above in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests;Rivers , Climate;Deforestation;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Kameng-River Balipara Northeast-India , , 2023-07-27 09:27:51 ,1DDC6D_SDKDRPELUF_lt.jpg
110,53201286,161, Sunset Over Grassy Meadow in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Sunlight shines through the grass meadow in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management ," Sikom, Balipara, Assam, India ", Sunsets Grassy-Meadows Balipara Northeast-India , , 2023-07-27 09:27:51 ,
111,53201287,341," Rain in the Forests of Assam, Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Raindrops fall on a tree in the northeastern forests of Assam, India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Jungles Northeast-India Monsoons , , 2023-07-27 09:27:51 ,1DDC6D_SDKPR8WLL1_lt.jpg
112,53201288,383," Villagers Carry Wooden Baskets on Their Backs in Northeast Assam, India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Villagers carry wooden baskets on their backs in Northeast Assam, India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Urban , Climate;Deforestation;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Village-Lives Carrying-Baskets Carrying-Wood Balipara Northeast-India Villager-Life , , 2023-07-27 09:27:52 ,
113,53201289,371, Villager Walks on the Street of Sikom Village in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A villager and a cow walk on a dirt road in Sikom village, Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Urban , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Village-Lives Balipara Northeast-India Villager-Life , , 2023-07-27 09:27:52 ,
114,53201290,427, Woman Cuts Turmeric in the Yard Outside theor House ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Woman cuts turmeric to dry it outside the house, while hens roam around the premises. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Urban , Climate;Deforestation;Food;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Turmeric-Roots Village-Lives Northeast-India Villager-Life , , 2023-07-27 09:27:52 ,1DDC6D_SDL1WE8YV4_lt.jpg
115,53201290,427, Woman Cuts Turmeric in the Yard Outside theor House ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Woman cuts turmeric to dry it outside the house, while hens roam around the premises. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Urban , Climate;Deforestation;Food;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Turmeric-Roots Village-Lives Northeast-India Villager-Life , , 2023-07-27 09:27:52 ,1DDC6D_SDL1WE8YV4_lt.jpg
116,53201293,392," Villager Takes Care of a Domestic Cow in Sikom Village in Assam, Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A villager takes care of a domestic cow in Sikom village in Assam, Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Urban , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Village-Lives Balipara Northeast-India Villager-Life , , 2023-07-27 09:27:53 ,1DDC6D_SDLKZNPQDA_lt.jpg
117,53201293,392," Villager Takes Care of a Domestic Cow in Sikom Village in Assam, Northeast India "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A villager takes care of a domestic cow in Sikom village in Assam, Northeast India. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Urban , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Village-Lives Balipara Northeast-India Villager-Life , , 2023-07-27 09:27:53 ,1DDC6D_SDLKZNPQDA_lt.jpg
118,53201294,384, Local Conservationist Walks Through a Reforested Patch in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Pabitra Mitra, a local conservationist, walks through a reforested patch of land that he and the community planted to combat river erosion. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests;Rivers , Climate;Deforestation;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Reforestation Balipara-Assam Community-Conservation , , 2023-07-27 09:27:54 ,
119,53201294,406, Local Conservationist Walks Through a Reforested Patch in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Pabitra Mitra, a local conservationist, walks through a reforested patch of land that he and the community planted to combat river erosion. "," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests;Rivers , Climate;Deforestation;Land Management;Sustainable Future;Water ," Balipara, Assam, India, Asia ", Reforestation Balipara-Assam Community-Conservation , , 2023-07-27 09:27:54 ,
120,53201295,363, Reforestation Efforts Along the Kameng River in Northeast India ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Reforestation volunteers plant tree saplings in an effort to reforest barren land and prevent river erosion in Northeast India. ," Assam, an agriculturally-led state, is vulnerable to climate change, crop failure, and soil erosion. Pabitra Mili, a resident of Baligaon, has decided to take a stand. He's combating deforestation by afforesting lands to counter erosion and create havens for elephants. The community is also planting lemon and chilli in agricultural fields to deter elephants, reducing human-animal conflicts. Pabitra's efforts have not only protected the environment but also empowered the community. ", Forests , Climate;Deforestation;Land Management;Sustainable Future;Water ," Sikom, Balipara, Assam, India ", Reforestation Community-Conservation Northeast-India , , 2023-07-27 09:27:55 ,1DDC6D_SDM45QZVSK_lt.jpg
